WL,CH1 IL,CH1 PDL,CH2 IL,CH2 PDL,CH3 IL,CH3 PDL,CH4 IL,CH4 PDL,
1331.364 ,52.67,3.30,42.27,1.33,19.03,0.53,3.35,0.24,
1331.376 ,53.11,3.54,42.31,1.32,19.05,0.53,3.35,0.24,
1331.388 ,53.04,3.70,42.36,1.33,19.07,0.53,3.36,0.25,
1331.400 ,53.32,6.12,42.43,1.37,19.08,0.54,3.37,0.25,
1331.412 ,52.81,3.71,42.42,1.47,19.09,0.55,3.36,0.25,
1331.424 ,52.82,4.32,42.37,1.40,19.09,0.55,3.35,0.24,
1331.436 ,53.05,1.85,42.34,1.45,19.11,0.56,3.35,0.25,
1331.448 ,53.26,3.04,42.28,1.27,19.14,0.57,3.36,0.25,
1331.460 ,53.43,3.18,42.24,1.33,19.17,0.58,3.37,0.25,
1331.472 ,54.30,7.43,42.26,1.21,19.19,0.57,3.37,0.25,
1331.484 ,54.66,3.32,42.30,1.21,19.20,0.58,3.36,0.25,
1331.496 ,54.61,1.66,42.29,1.09,19.22,0.57,3.36,0.25,
1331.508 ,54.50,2.36,42.33,1.06,19.25,0.57,3.37,0.25,
1331.520 ,54.60,2.63,42.42,1.38,19.29,0.57,3.38,0.25,
1331.532 ,54.84,2.85,42.46,1.49,19.31,0.57,3.37,0.25,
1331.544 ,55.02,7.99,42.46,1.60,19.32,0.56,3.36,0.25,
1331.556 ,54.49,2.23,42.66,1.47,19.35,0.56,3.36,0.25,
1331.568 ,54.63,4.31,42.65,1.65,19.38,0.56,3.37,0.25,
1331.580 ,54.62,2.48,42.68,1.67,19.41,0.56,3.38,0.25,
1331.592 ,53.33,1.43,42.79,1.62,19.44,0.55,3.38,0.25,
1331.604 ,53.62,1.51,42.81,1.47,19.46,0.56,3.38,0.25,
1331.616 ,53.84,1.60,42.81,1.47,19.48,0.56,3.37,0.25,
1331.628 ,53.84,2.16,42.76,1.60,19.51,0.56,3.38,0.25,
1331.640 ,53.82,3.66,42.81,1.52,19.54,0.56,3.39,0.25,
1331.652 ,53.31,1.96,42.79,1.35,19.57,0.55,3.39,0.24,
1331.664 ,53.49,2.80,42.81,1.52,19.59,0.55,3.38,0.24,
1331.676 ,53.78,2.04,42.90,1.55,19.60,0.55,3.38,0.25,
1331.688 ,54.63,3.48,42.87,1.63,19.64,0.54,3.38,0.25,
1331.700 ,55.19,1.62,42.84,1.53,19.68,0.53,3.40,0.25,
1331.712 ,54.40,3.58,42.85,1.40,19.72,0.53,3.40,0.25,
1331.724 ,54.48,3.50,42.94,1.41,19.73,0.53,3.40,0.24,
1331.736 ,53.92,2.36,42.98,1.36,19.75,0.53,3.39,0.24,
1331.748 ,53.15,2.28,43.00,1.48,19.77,0.53,3.39,0.25,
1331.760 ,53.35,1.93,43.08,1.49,19.79,0.53,3.40,0.25,
1331.772 ,52.51,2.71,43.09,1.56,19.81,0.54,3.41,0.25,
1331.784 ,52.45,2.61,43.11,1.60,19.81,0.53,3.40,0.24,
1331.796 ,52.36,1.79,43.08,1.65,19.82,0.54,3.40,0.24,
1331.808 ,52.27,3.85,43.09,1.68,19.82,0.55,3.40,0.25,
1331.820 ,52.31,4.56,43.09,1.51,19.85,0.56,3.41,0.25,
1331.832 ,52.63,4.11,43.04,1.28,19.87,0.57,3.42,0.25,
1331.844 ,52.68,4.45,43.08,1.60,19.89,0.58,3.42,0.24,
1331.856 ,53.45,4.86,43.10,1.64,19.90,0.58,3.41,0.25,
1331.868 ,53.49,4.83,42.99,1.25,19.92,0.59,3.41,0.25,
1331.880 ,53.34,3.92,42.97,1.53,19.95,0.59,3.42,0.25,
1331.892 ,54.58,2.98,43.03,1.53,19.98,0.60,3.43,0.25,
1331.904 ,55.18,1.40,43.03,1.56,20.00,0.59,3.43,0.25,
1331.916 ,56.83,7.25,43.12,1.67,20.02,0.58,3.42,0.25,
1331.928 ,55.69,4.43,43.13,1.68,20.04,0.58,3.42,0.25,
1331.940 ,55.49,6.08,43.21,1.68,20.07,0.58,3.43,0.25,
1331.952 ,55.18,3.37,43.27,2.25,20.11,0.58,3.44,0.25,
1331.964 ,54.45,0.53,43.27,1.85,20.14,0.57,3.44,0.25,
1331.976 ,54.04,5.10,43.34,2.01,20.16,0.57,3.44,0.25,
1331.988 ,53.82,2.60,43.35,1.97,20.18,0.57,3.44,0.25,
1332.000 ,53.25,2.32,43.33,1.65,20.21,0.57,3.44,0.25,
1332.012 ,52.26,2.61,43.35,1.56,20.25,0.57,3.46,0.25,
1332.024 ,52.71,1.56,43.38,1.73,20.27,0.57,3.46,0.25,
1332.036 ,52.66,1.96,43.40,1.62,20.29,0.56,3.45,0.25,
1332.048 ,53.03,3.14,43.45,1.87,20.31,0.56,3.44,0.25,
1332.060 ,52.70,1.13,43.49,1.79,20.34,0.55,3.45,0.25,
1332.072 ,53.70,2.92,43.45,1.64,20.38,0.56,3.46,0.25,
1332.084 ,53.43,2.18,43.47,1.76,20.41,0.55,3.46,0.25,
1332.096 ,53.38,3.76,43.43,1.81,20.43,0.54,3.45,0.25,
1332.108 ,53.90,4.65,43.51,1.67,20.46,0.53,3.45,0.25,
1332.120 ,52.81,0.80,43.47,1.69,20.48,0.53,3.45,0.25,
1332.132 ,53.24,3.33,43.48,1.48,20.52,0.53,3.46,0.25,
1332.144 ,52.44,1.31,43.56,1.45,20.54,0.53,3.46,0.25,
1332.156 ,52.31,3.28,43.61,1.62,20.55,0.52,3.46,0.25,
1332.168 ,52.03,3.29,43.74,1.84,20.55,0.53,3.45,0.25,
1332.180 ,52.58,2.41,43.70,1.64,20.56,0.53,3.45,0.25,
1332.192 ,52.26,3.02,43.78,2.11,20.57,0.54,3.46,0.25,
1332.204 ,52.58,2.08,43.70,1.95,20.59,0.55,3.47,0.25,
1332.216 ,52.11,7.71,43.69,2.03,20.60,0.56,3.47,0.25,
1332.228 ,52.08,5.60,43.66,1.75,20.60,0.56,3.46,0.24,
1332.240 ,52.33,3.24,43.67,1.83,20.62,0.57,3.46,0.25,
1332.252 ,52.41,2.61,43.70,1.88,20.65,0.59,3.46,0.25,
1332.264 ,52.75,3.94,43.64,1.70,20.68,0.59,3.48,0.25,
1332.276 ,53.42,4.69,43.65,1.64,20.70,0.59,3.47,0.24,
1332.288 ,53.71,3.40,43.65,2.01,20.71,0.59,3.46,0.24,
1332.300 ,54.61,3.47,43.68,1.92,20.73,0.59,3.46,0.24,
1332.312 ,55.05,3.64,43.83,1.93,20.76,0.59,3.47,0.24,
1332.324 ,54.20,1.76,43.76,1.66,20.79,0.59,3.48,0.25,
1332.336 ,54.03,1.36,43.89,2.14,20.82,0.58,3.48,0.24,
1332.348 ,54.68,1.42,43.96,2.09,20.84,0.57,3.47,0.24,
1332.360 ,54.33,4.34,44.04,2.25,20.87,0.58,3.47,0.24,
1332.372 ,53.70,2.87,44.09,2.34,20.90,0.58,3.48,0.24,
1332.384 ,52.81,2.12,44.09,2.14,20.93,0.58,3.49,0.24,
1332.396 ,52.36,1.54,44.14,1.94,20.96,0.57,3.49,0.24,
1332.408 ,52.24,1.60,44.23,2.10,20.98,0.57,3.48,0.24,
1332.420 ,52.09,2.95,44.27,2.23,21.00,0.57,3.47,0.24,
1332.432 ,52.22,3.45,44.29,1.99,21.04,0.57,3.48,0.24,
1332.444 ,52.26,2.54,44.25,1.99,21.07,0.58,3.49,0.24,
1332.456 ,52.34,1.69,44.31,2.13,21.10,0.57,3.49,0.24,
1332.468 ,53.16,0.59,44.31,2.19,21.13,0.56,3.49,0.24,
1332.480 ,52.48,1.82,44.31,1.86,21.15,0.56,3.48,0.24,
1332.492 ,53.12,3.32,44.35,1.68,21.18,0.55,3.48,0.24,
1332.504 ,53.50,2.73,44.35,1.60,21.22,0.55,3.49,0.24,
1332.516 ,52.77,2.23,44.34,1.63,21.26,0.54,3.49,0.24,
1332.528 ,52.80,2.35,44.42,1.61,21.28,0.54,3.49,0.24,
1332.540 ,53.50,3.02,44.43,1.79,21.29,0.54,3.48,0.24,
1332.552 ,52.63,4.11,44.52,1.85,21.30,0.54,3.48,0.24,
1332.564 ,52.24,5.90,44.58,2.15,21.32,0.53,3.49,0.24,
1332.576 ,51.87,5.75,44.58,2.06,21.34,0.54,3.50,0.24,
1332.588 ,51.55,4.10,44.66,2.05,21.35,0.54,3.50,0.23,
1332.600 ,51.97,3.79,44.66,2.53,21.35,0.55,3.48,0.23,
1332.612 ,51.67,4.15,44.52,2.15,21.35,0.56,3.48,0.24,
1332.624 ,51.42,4.10,44.51,1.98,21.37,0.57,3.49,0.24,
1332.636 ,51.96,5.09,44.58,2.26,21.39,0.58,3.50,0.24,
1332.648 ,52.80,4.95,44.62,2.30,21.41,0.59,3.50,0.23,
1332.660 ,52.92,3.47,44.53,2.30,21.42,0.59,3.49,0.23,
1332.672 ,53.15,1.96,44.46,1.91,21.43,0.60,3.48,0.23,
1332.684 ,53.86,3.55,44.55,2.08,21.46,0.59,3.49,0.24,
1332.696 ,54.54,2.14,44.54,2.14,21.49,0.60,3.50,0.23,
1332.708 ,55.33,1.02,44.60,2.33,21.52,0.59,3.50,0.23,
1332.720 ,55.09,2.10,44.63,2.02,21.53,0.58,3.49,0.23,
1332.732 ,55.09,5.27,44.66,1.90,21.55,0.58,3.49,0.23,
1332.744 ,55.37,3.10,44.74,2.03,21.58,0.58,3.50,0.24,
1332.756 ,54.47,3.38,44.77,2.49,21.62,0.57,3.51,0.24,
1332.768 ,53.31,3.91,44.85,2.34,21.66,0.57,3.51,0.24,
1332.780 ,53.64,3.80,44.92,2.38,21.67,0.57,3.50,0.23,
1332.792 ,52.73,1.69,44.94,2.39,21.70,0.57,3.50,0.23,
1332.804 ,52.72,2.77,44.97,2.03,21.73,0.57,3.50,0.23,
1332.816 ,52.22,3.70,45.06,2.22,21.76,0.57,3.52,0.24,
1332.828 ,52.21,3.69,45.11,2.46,21.79,0.57,3.52,0.23,
1332.840 ,52.07,2.74,45.06,2.49,21.81,0.57,3.52,0.23,
1332.852 ,52.98,1.64,45.11,2.32,21.83,0.57,3.51,0.23,
1332.864 ,52.64,1.59,45.06,2.44,21.86,0.57,3.52,0.23,
1332.876 ,52.56,1.78,45.13,2.36,21.91,0.56,3.53,0.23,
1332.888 ,53.28,4.31,45.22,2.50,21.95,0.55,3.53,0.23,
1332.900 ,53.78,2.91,45.11,2.10,21.97,0.55,3.53,0.23,
1332.912 ,52.86,2.31,45.05,2.11,22.00,0.54,3.52,0.23,
1332.924 ,52.33,1.32,45.09,2.36,22.02,0.53,3.52,0.24,
1332.936 ,52.51,2.36,45.18,2.40,22.05,0.54,3.54,0.24,
1332.948 ,52.35,4.81,45.31,2.33,22.08,0.53,3.54,0.24,
1332.960 ,51.92,4.06,45.35,2.36,22.09,0.53,3.54,0.23,
1332.972 ,51.93,2.22,45.41,2.41,22.09,0.53,3.54,0.23,
1332.984 ,51.99,4.65,45.42,2.51,22.10,0.54,3.54,0.24,
1332.996 ,51.67,5.46,45.40,2.54,22.11,0.54,3.55,0.24,
1333.008 ,51.52,4.75,45.44,2.52,22.13,0.56,3.57,0.24,
1333.020 ,51.94,4.95,45.38,2.56,22.14,0.57,3.56,0.24,
1333.032 ,51.95,5.96,45.33,2.53,22.14,0.58,3.56,0.24,
1333.044 ,51.68,3.79,45.27,2.30,22.16,0.58,3.56,0.24,
1333.056 ,52.12,2.79,45.22,2.12,22.18,0.60,3.57,0.24,
1333.068 ,53.04,4.64,45.29,2.43,22.21,0.60,3.58,0.24,
1333.080 ,53.79,4.39,45.36,2.24,22.24,0.60,3.58,0.24,
1333.092 ,55.33,7.34,45.39,2.31,22.25,0.60,3.57,0.24,
1333.104 ,55.74,2.64,45.35,1.93,22.27,0.59,3.57,0.24,
1333.116 ,55.21,4.41,45.38,2.40,22.30,0.59,3.57,0.25,
1333.128 ,54.90,2.80,45.52,2.20,22.33,0.59,3.58,0.25,
1333.140 ,54.37,1.83,45.63,2.70,22.36,0.58,3.59,0.25,
1333.152 ,54.09,2.28,45.55,2.46,22.38,0.58,3.58,0.24,
1333.164 ,53.64,2.05,45.66,2.76,22.40,0.58,3.57,0.25,
1333.176 ,52.58,2.56,45.59,2.90,22.44,0.58,3.58,0.25,
1333.188 ,52.12,3.11,45.65,3.04,22.48,0.57,3.59,0.25,
1333.200 ,52.34,3.23,45.78,2.62,22.51,0.58,3.60,0.24,
1333.212 ,52.29,2.63,45.85,2.58,22.53,0.57,3.60,0.24,
1333.224 ,51.92,3.69,45.86,2.62,22.55,0.57,3.59,0.24,
1333.236 ,52.03,3.18,45.78,2.67,22.57,0.57,3.59,0.25,
1333.248 ,52.68,1.97,45.84,2.37,22.60,0.57,3.61,0.25,
1333.260 ,53.17,3.18,45.96,2.37,22.64,0.57,3.61,0.25,
1333.272 ,52.93,2.58,45.91,2.82,22.67,0.56,3.61,0.24,
1333.284 ,52.47,0.72,45.85,2.87,22.69,0.54,3.60,0.24,
1333.296 ,52.74,2.82,45.96,2.27,22.73,0.54,3.61,0.25,
1333.308 ,52.69,4.15,45.96,1.93,22.78,0.54,3.62,0.25,
1333.320 ,52.60,2.73,45.99,2.15,22.82,0.53,3.63,0.25,
1333.332 ,52.16,1.98,46.00,2.49,22.83,0.52,3.63,0.25,
1333.344 ,52.05,2.36,45.93,2.51,22.84,0.52,3.62,0.24,
1333.356 ,52.10,4.44,46.16,2.56,22.85,0.52,3.62,0.25,
1333.368 ,51.86,4.98,46.14,2.91,22.87,0.52,3.63,0.25,
1333.380 ,51.14,4.00,46.28,3.05,22.89,0.52,3.64,0.25,
1333.392 ,51.18,4.09,46.42,2.88,22.89,0.53,3.64,0.25,
1333.404 ,51.30,4.63,46.24,2.95,22.89,0.53,3.63,0.24,
1333.416 ,50.99,4.89,46.15,2.51,22.89,0.54,3.63,0.25,
1333.428 ,51.36,5.78,46.16,2.90,22.91,0.56,3.64,0.25,
1333.440 ,51.32,4.12,46.21,2.83,22.93,0.57,3.65,0.25,
1333.452 ,51.83,4.77,46.18,2.95,22.95,0.59,3.65,0.24,
1333.464 ,52.30,3.18,46.10,2.83,22.96,0.58,3.64,0.24,
1333.476 ,52.85,5.36,46.04,2.08,22.97,0.59,3.63,0.24,
1333.488 ,53.27,1.65,46.13,2.63,23.00,0.60,3.64,0.25,
1333.500 ,54.21,2.25,46.34,2.71,23.03,0.60,3.65,0.25,
1333.512 ,54.70,1.26,46.35,2.53,23.06,0.59,3.66,0.25,
1333.524 ,55.13,2.46,46.29,3.28,23.07,0.58,3.65,0.24,
1333.536 ,54.27,2.23,46.51,3.03,23.10,0.57,3.64,0.25,
1333.548 ,53.90,3.40,46.41,3.26,23.13,0.57,3.65,0.25,
1333.560 ,53.07,3.86,46.52,3.21,23.17,0.57,3.66,0.25,
1333.572 ,52.35,3.67,46.50,3.06,23.20,0.57,3.67,0.25,
1333.584 ,51.89,2.93,46.60,2.73,23.22,0.57,3.66,0.24,
1333.596 ,51.76,1.94,46.70,2.69,23.24,0.56,3.65,0.24,
1333.608 ,51.83,4.39,46.71,2.88,23.27,0.56,3.66,0.25,
1333.620 ,51.40,3.14,46.75,3.24,23.31,0.57,3.67,0.25,
1333.632 ,51.23,3.31,46.73,3.27,23.35,0.56,3.68,0.25,
1333.644 ,51.49,5.07,46.86,3.12,23.36,0.56,3.68,0.24,
1333.656 ,51.60,3.72,46.80,3.27,23.39,0.56,3.67,0.24,
1333.668 ,51.77,3.43,46.73,2.81,23.42,0.56,3.67,0.25,
1333.680 ,52.26,4.05,46.74,3.09,23.47,0.55,3.68,0.25,
1333.692 ,52.29,2.75,46.90,2.85,23.51,0.54,3.69,0.25,
1333.704 ,51.83,3.40,46.87,2.78,23.55,0.53,3.69,0.25,
1333.716 ,51.98,4.18,46.94,2.86,23.57,0.53,3.68,0.25,
1333.728 ,52.30,3.42,46.86,2.50,23.59,0.52,3.67,0.25,
1333.740 ,52.03,3.09,47.06,2.52,23.62,0.52,3.68,0.25,
1333.752 ,51.72,3.99,47.06,2.60,23.64,0.52,3.69,0.25,
1333.764 ,51.21,3.31,47.16,3.09,23.65,0.51,3.69,0.25,
1333.776 ,51.01,3.29,47.21,3.04,23.65,0.51,3.68,0.25,
1333.788 ,51.44,4.39,47.21,2.87,23.65,0.51,3.67,0.25,
1333.800 ,51.26,6.08,47.23,3.31,23.66,0.52,3.68,0.25,
1333.812 ,51.08,5.90,47.16,3.81,23.68,0.54,3.69,0.25,
1333.824 ,51.38,7.56,47.13,3.40,23.68,0.55,3.69,0.25,
1333.836 ,51.69,6.43,47.17,2.75,23.68,0.56,3.68,0.25,
1333.848 ,51.97,4.86,46.99,2.69,23.69,0.57,3.67,0.25,
1333.860 ,51.88,6.26,47.04,3.36,23.71,0.58,3.68,0.25,
1333.872 ,52.76,4.59,47.24,2.80,23.74,0.59,3.69,0.25,
1333.884 ,54.05,8.35,47.29,2.44,23.75,0.58,3.69,0.25,
1333.896 ,53.73,3.07,47.28,3.18,23.76,0.58,3.68,0.25,
1333.908 ,56.01,7.14,47.25,3.47,23.78,0.58,3.68,0.25,
1333.920 ,54.69,4.06,47.25,3.07,23.81,0.58,3.68,0.25,
1333.932 ,54.88,4.09,47.29,2.92,23.85,0.58,3.70,0.25,
1333.944 ,54.12,4.03,47.49,3.34,23.89,0.57,3.70,0.25,
1333.956 ,53.86,2.98,47.56,2.61,23.90,0.56,3.70,0.25,
1333.968 ,53.19,3.96,47.72,3.34,23.92,0.56,3.69,0.25,
1333.980 ,52.31,4.11,47.58,2.79,23.95,0.57,3.70,0.25,
1333.992 ,51.85,3.25,47.49,2.57,23.99,0.57,3.71,0.25,
1334.004 ,51.69,3.99,47.60,3.32,24.02,0.56,3.72,0.25,
1334.016 ,51.54,3.24,47.84,3.12,24.04,0.56,3.71,0.25,
1334.028 ,51.42,3.34,47.58,2.53,24.06,0.56,3.71,0.24,
1334.040 ,52.29,2.00,47.92,2.59,24.09,0.56,3.71,0.25,
1334.052 ,52.06,2.10,47.95,2.91,24.13,0.56,3.72,0.25,
1334.064 ,52.44,2.42,47.99,3.24,24.17,0.55,3.73,0.24,
1334.076 ,52.53,2.96,48.08,3.79,24.21,0.55,3.73,0.24,
1334.088 ,52.26,1.15,47.97,3.38,24.24,0.54,3.72,0.24,
1334.100 ,52.26,1.35,47.86,3.25,24.28,0.53,3.72,0.25,
1334.112 ,52.19,3.79,47.92,2.58,24.32,0.53,3.73,0.25,
1334.124 ,51.99,3.47,47.91,2.71,24.36,0.52,3.74,0.25,
1334.136 ,51.75,2.42,48.02,3.37,24.38,0.51,3.74,0.24,
1334.148 ,51.65,2.89,48.03,2.59,24.39,0.51,3.73,0.24,
1334.160 ,51.74,3.95,48.29,2.87,24.40,0.51,3.73,0.24,
1334.172 ,51.41,2.09,48.43,3.42,24.42,0.50,3.74,0.25,
1334.184 ,51.26,3.71,48.25,3.95,24.44,0.51,3.75,0.25,
1334.196 ,51.39,5.86,48.40,3.83,24.44,0.50,3.76,0.24,
1334.208 ,51.45,6.42,48.48,3.95,24.44,0.51,3.75,0.24,
1334.220 ,51.35,6.37,48.49,3.75,24.44,0.52,3.75,0.24,
1334.232 ,51.27,7.54,48.23,3.19,24.45,0.53,3.75,0.24,
1334.244 ,51.72,5.60,48.37,2.71,24.47,0.54,3.77,0.24,
1334.256 ,52.09,4.19,48.02,2.88,24.48,0.55,3.77,0.24,
1334.268 ,52.77,6.05,48.06,3.30,24.48,0.56,3.76,0.24,
1334.280 ,53.07,4.24,48.19,3.42,24.49,0.56,3.75,0.24,
1334.292 ,53.75,1.79,48.16,2.86,24.51,0.56,3.76,0.25,
1334.304 ,54.35,3.46,48.19,2.98,24.54,0.56,3.78,0.25,
1334.316 ,55.02,6.86,48.34,2.77,24.57,0.56,3.78,0.25,
1334.328 ,55.36,2.45,48.66,3.18,24.59,0.55,3.78,0.25,
1334.340 ,53.73,1.74,48.38,2.96,24.61,0.55,3.77,0.24,
1334.352 ,53.86,3.64,48.38,3.23,24.64,0.54,3.78,0.25,
1334.364 ,52.94,3.25,48.52,3.34,24.68,0.55,3.79,0.25,
1334.376 ,52.18,2.47,48.47,3.63,24.70,0.54,3.79,0.25,
1334.388 ,51.61,2.98,48.50,3.04,24.73,0.53,3.79,0.25,
1334.400 ,51.21,3.03,48.58,3.54,24.75,0.54,3.78,0.25,
1334.412 ,51.60,4.10,48.48,2.99,24.77,0.55,3.78,0.25,
1334.424 ,51.32,5.37,48.88,3.87,24.80,0.53,3.79,0.25,
1334.436 ,51.59,3.96,48.92,3.34,24.83,0.54,3.81,0.25,
1334.448 ,51.84,3.59,48.63,3.07,24.86,0.54,3.81,0.25,
1334.460 ,51.84,3.21,48.84,2.91,24.89,0.53,3.80,0.25,
1334.472 ,51.97,2.14,48.97,3.80,24.93,0.53,3.80,0.25,
1334.484 ,52.07,1.26,48.85,3.86,24.98,0.52,3.81,0.25,
1334.496 ,52.14,2.13,48.80,3.25,25.03,0.52,3.82,0.25,
1334.508 ,51.83,3.06,49.18,4.49,25.07,0.52,3.82,0.25,
1334.520 ,51.66,2.92,48.75,2.10,25.09,0.49,3.81,0.25,
1334.532 ,51.56,2.87,48.82,3.25,25.11,0.50,3.81,0.25,
1334.544 ,51.40,2.29,49.07,3.78,25.14,0.49,3.82,0.25,
1334.556 ,51.67,4.11,48.95,3.34,25.17,0.49,3.84,0.25,
1334.568 ,51.61,4.49,48.99,2.74,25.18,0.48,3.84,0.25,
1334.580 ,51.32,3.79,49.14,3.58,25.18,0.48,3.84,0.25,
1334.592 ,51.19,4.55,49.28,4.76,25.18,0.48,3.84,0.25,
1334.604 ,51.00,3.90,49.24,4.14,25.18,0.48,3.85,0.25,
1334.616 ,50.98,3.98,49.29,4.06,25.20,0.50,3.86,0.25,
1334.628 ,51.02,4.56,49.33,4.93,25.21,0.50,3.86,0.25,
1334.640 ,51.18,3.79,49.23,4.25,25.21,0.51,3.86,0.25,
1334.652 ,51.67,4.17,49.04,4.09,25.22,0.52,3.85,0.25,
1334.664 ,51.70,4.65,49.05,4.07,25.23,0.53,3.86,0.25,
1334.676 ,52.32,4.20,49.13,3.69,25.26,0.54,3.87,0.25,
1334.688 ,53.21,3.72,49.21,4.54,25.28,0.54,3.88,0.25,
1334.700 ,54.19,3.65,48.95,4.30,25.29,0.54,3.88,0.25,
1334.712 ,54.11,4.85,49.27,3.09,25.30,0.54,3.87,0.25,
1334.724 ,55.09,3.23,49.62,2.92,25.32,0.53,3.87,0.25,
1334.736 ,53.93,2.84,49.66,3.53,25.36,0.53,3.89,0.25,
1334.748 ,53.03,1.19,49.46,4.25,25.40,0.53,3.90,0.25,
1334.760 ,52.65,3.74,49.63,3.55,25.42,0.53,3.90,0.25,
1334.772 ,52.15,3.50,49.69,3.01,25.43,0.53,3.89,0.25,
1334.784 ,51.62,3.55,49.58,4.15,25.46,0.52,3.89,0.25,
1334.796 ,51.27,3.34,49.59,4.67,25.50,0.53,3.90,0.26,
1334.808 ,51.14,4.37,49.73,3.58,25.53,0.53,3.91,0.26,
1334.820 ,51.08,2.80,49.86,3.34,25.55,0.52,3.92,0.25,
1334.832 ,50.83,4.30,49.66,3.61,25.57,0.52,3.91,0.25,
1334.844 ,51.07,3.33,49.68,3.42,25.59,0.53,3.91,0.25,
1334.856 ,51.70,3.89,49.93,4.76,25.63,0.52,3.92,0.26,
1334.868 ,51.54,3.40,49.83,3.47,25.68,0.51,3.93,0.26,
1334.880 ,51.54,3.93,49.95,2.27,25.73,0.51,3.93,0.25,
1334.892 ,51.38,4.25,49.97,3.66,25.77,0.50,3.92,0.25,
1334.904 ,51.35,3.77,49.87,4.04,25.80,0.49,3.92,0.26,
1334.916 ,51.69,3.38,50.09,4.04,25.85,0.48,3.93,0.26,
1334.928 ,51.64,3.41,49.91,3.69,25.89,0.49,3.94,0.26,
1334.940 ,51.51,4.18,49.89,2.76,25.91,0.48,3.95,0.26,
1334.952 ,51.37,4.01,49.93,3.59,25.91,0.47,3.94,0.26,
1334.964 ,50.91,3.22,50.34,3.87,25.91,0.46,3.93,0.25,
1334.976 ,50.50,3.81,50.86,5.08,25.92,0.46,3.94,0.26,
1334.988 ,51.06,4.54,50.73,4.94,25.93,0.46,3.95,0.26,
1335.000 ,51.42,4.14,50.43,3.89,25.94,0.45,3.96,0.26,
1335.012 ,51.04,5.01,50.11,4.34,25.94,0.45,3.95,0.25,
1335.024 ,50.98,4.01,50.18,4.98,25.93,0.47,3.94,0.25,
1335.036 ,51.11,3.61,50.24,4.76,25.93,0.47,3.95,0.26,
1335.048 ,51.55,4.24,50.23,4.14,25.95,0.48,3.96,0.26,
1335.060 ,51.67,4.41,50.11,3.94,25.97,0.49,3.97,0.26,
1335.072 ,52.30,3.65,50.14,4.34,25.97,0.49,3.97,0.26,
1335.084 ,52.67,2.61,49.99,3.88,25.98,0.50,3.96,0.25,
1335.096 ,54.00,3.42,50.15,4.19,25.99,0.50,3.96,0.26,
1335.108 ,54.16,5.33,50.14,4.07,26.02,0.50,3.97,0.26,
1335.120 ,54.23,5.81,50.20,3.54,26.05,0.49,3.98,0.26,
1335.132 ,53.91,4.32,50.11,4.47,26.07,0.48,3.98,0.26,
1335.144 ,53.54,1.23,50.23,3.40,26.08,0.48,3.97,0.25,
1335.156 ,52.42,2.69,50.21,3.98,26.11,0.48,3.97,0.26,
1335.168 ,51.79,1.74,50.54,5.79,26.14,0.48,3.98,0.26,
1335.180 ,51.53,2.37,50.58,4.57,26.17,0.48,3.99,0.26,
1335.192 ,51.38,3.29,50.28,4.43,26.20,0.49,3.99,0.26,
1335.204 ,50.95,3.41,50.62,4.38,26.22,0.49,3.99,0.25,
1335.216 ,50.93,3.03,50.84,4.41,26.23,0.48,3.98,0.26,
1335.228 ,51.45,3.82,50.70,3.61,26.26,0.49,4.00,0.26,
1335.240 ,51.29,3.56,51.08,4.88,26.31,0.50,4.01,0.26,
1335.252 ,51.12,2.11,50.97,5.67,26.34,0.49,4.01,0.26,
1335.264 ,51.40,1.87,50.89,4.02,26.36,0.48,4.01,0.26,
1335.276 ,51.93,3.13,50.75,4.80,26.40,0.48,4.00,0.26,
1335.288 ,52.14,3.77,50.84,5.07,26.45,0.48,4.01,0.25,
1335.300 ,51.79,2.61,50.82,4.52,26.51,0.47,4.03,0.26,
1335.312 ,51.63,2.26,50.92,3.13,26.56,0.47,4.03,0.26,
1335.324 ,51.36,1.80,50.85,3.65,26.59,0.47,4.03,0.26,
1335.336 ,51.51,1.20,50.86,4.69,26.61,0.47,4.02,0.25,
1335.348 ,51.21,2.45,50.63,3.07,26.62,0.47,4.03,0.26,
1335.360 ,51.82,3.97,51.17,3.95,26.65,0.47,4.04,0.26,
1335.372 ,51.22,3.38,51.01,2.53,26.66,0.46,4.05,0.26,
1335.384 ,51.52,4.21,51.61,4.74,26.66,0.46,4.04,0.25,
1335.396 ,51.11,2.64,51.50,5.63,26.65,0.44,4.04,0.26,
1335.408 ,50.92,3.17,51.25,4.72,26.66,0.43,4.04,0.26,
1335.420 ,51.01,3.62,51.31,4.18,26.67,0.45,4.05,0.26,
1335.432 ,51.05,5.17,51.37,4.19,26.68,0.44,4.06,0.26,
1335.444 ,51.41,5.23,51.36,3.68,26.68,0.44,4.06,0.26,
1335.456 ,51.50,3.89,51.45,3.75,26.67,0.45,4.06,0.26,
1335.468 ,51.52,2.89,50.83,4.68,26.69,0.47,4.06,0.26,
1335.480 ,52.55,4.74,50.62,5.72,26.70,0.46,4.07,0.26,
1335.492 ,53.28,3.33,50.92,3.89,26.71,0.46,4.08,0.26,
1335.504 ,53.67,5.71,51.10,3.49,26.73,0.46,4.08,0.26,
1335.516 ,53.72,4.71,51.38,4.02,26.74,0.47,4.07,0.26,
1335.528 ,54.17,5.20,51.43,5.83,26.76,0.46,4.07,0.26,
